,index,N_EAN13,N_MARQUE,N_SAME_PRODUCT,N_GAMME,N_RECETTES,N_ORGANIC,N_FORMAT,N_WEIGHT_num,N_EMBALLAGE,N_COMPTE,N_STD/PROMO,N_Ventes_Valeur_2019,N_Ventes_Valeur_2018,N_ITEM,N_NIELSEN_DESCRIPTION,N_INITIAL_INDEX,N_CATEGORY,N_COUNT,O_EAN13,O_product_name_fr,O_product_name,O_brands,O_brands_tags_str,O_brands_tags,O_serving_size,O_serving_quantity,O_countries_hierarchy,O_cities_tags,O_manufacturing_places,O_purchase_places,O_countries_tags,O_categories,O_category_properties,O_pnns_groups_1,O_pnns_groups_2,O_compared_to_category,O_interface_version_modified,O_ingredients_n,O_ingredients_text,O_ingredients,O_salt_content,O_max_salt_content,O_min_salt_content,O_oil_content,O_max_oil_content,O_min_oil_content,O_oil_type,O_nutriments,O_energy_100g,O_energy_kcal_100g,O_saturated_fat_100g,O_fat_100g,O_carbohydrates_100g,O_sugars_100g,O_fruits_vegetables_nuts_estimate_from_ingredients_100g,O_proteins_100g,O_sodium_100g,O_salt_100g,O_nutrition_score_fr_100g,O_fiber_100g,O_nova_group_100g,O_COUNT,O_date_modified
0,1542,3760052155536,AUT_MQ,AUT_MQ | SCE_CLAS | CITRON_VERT_PIMENT_DOUX | AUT_EMB | NON_BIO,SCE_CLAS,CITRON_VERT_PIMENT_DOUX,NON_BIO,PF,100,AUT_EMB,1CT,STD,35.1,1563.3000000000006,3760052155536,AUT_EMB_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CITRON_VERT_PIMENT_DOUX_1CT_100G_*_NON_BIO,1542,AUT_SCE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,2764,3038359003707,PANZANI,PANZANI | BOLO_ORIGINALE | 3POIVRES | POT | NON_BIO,BOLO_ORIGINALE,3POIVRES,NON_BIO,MF,400,POT,1CT,STD,3.2,476.4,3038359003707,FECULENTS_POT_PANZANI_SA_PANZANI_BOLO_ORIGINALE_MF_3POIVRES_1CT_400G_*_NON_BIO,2764,SAUCES_POUR_FECULENTS,1,3038359003707,Bolognaise aux 3 poivres,Bolognaise aux 3 poivres,Panzani,['panzani'],['panzani'],,,['en:france'],[],,"Saint-Loup,France",['en:france'],"Epicerie, Produits à la viande, Sauces, Sauces à la viande, Sauces pour pâtes, Sauces bolognaises","{'ciqual_food_name:en': 'Tomato sauce, with meat or Bolognese sauce, prepacked', 'ciqual_food_name:fr': 'Sauce tomate à la viande ou Sauce bolognaise, préemballée'}",Fat and sauces,Dressings and sauces,en:bolognese-sauces,20120622,20.0,"Pulpe de tomates et concentré de tomates (54%), viande 16% (bœuf cuit 8,5%, porc), eau, légumes (oignons, carottes), huile de tournesol, sucre, arômes (_lait_), sel, amidon transformé de maïs, persil, épices 0,06% (poivre blanc, poivre noir, poivre vert).","['Pulpe de tomates', 'concentré de tomates', 'viande', 'eau', 'légumes', 'huile de tournesol', 'sucre', 'arômes', 'sel', 'amidon transformé de maïs', 'persil', 'épices', 'bœuf cuit', 'porc', 'oignons', 'carottes', '_lait_', 'poivre blanc', 'poivre noir', 'poivre vert']","[{'text': 'sel', 'id': 'en:salt', 'rank': 9, 'vegan': 'yes', 'vegetarian': 'yes'}]",0.0,0.0,"[{'text': 'huile de tournesol', 'id': 'en:sunflower-oil', 'from_palm_oil': 'no', 'vegan': 'yes', 'rank': 6, 'vegetarian': 'yes'}]",0.0,0.0,,"{'carbon-footprint-from-known-ingredients_100g': 536.632, 'nutrition-score-fr': 1, 'sodium_100g': 0.6, 'energy-kj_value': 385, 'energy-kj_unit': 'kJ', 'sodium': 0.6, 'salt': 1.5, 'energy_100g': 385, 'sugars_value': 5.8, 'energy': 385, 'sugars_unit': 'g', 'energy-kj': 385, 'nova-group_100g': 4, 'salt_unit': 'g', 'sugars_100g': 5.8, 'energy-kj_100g': 385, 'nova-group': 4, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 108, 'fat': 4, 'carbon-footprint-from-meat-or-fish_100g': 304.29999999999995, 'carbon-footprint-from-known-ingredients_product': 2150, 'energy_unit': 'kJ', 'salt_100g': 1.5, 'sodium_value': 0.6, 'proteins_unit': 'g', 'carbohydrates_100g': 7.5, 'proteins': 5.8, 'energy_value': 385, 'sugars': 5.8, 'fat_value': 4, 'carbohydrates_value': 7.5, 'proteins_value': 5.8, 'fat_unit': 'g', 'salt_value': 1.5, 'nova-group_serving': 4, 'nutrition-score-fr_serving': 1, 'carbon-footprint-from-meat-or-fish_product': 1220, 'saturated-fat': 1.2, 'saturated-fat_100g': 1.2, 'carbohydrates_unit': 'g', 'sodium_unit': 'g', 'nutrition-score-fr_100g': 1, 'fat_100g': 4, 'saturated-fat_unit': 'g', 'saturated-fat_value': 1.2, 'carbohydrates': 7.5, 'proteins_100g': 5.8}",385.0,,1.2,4.0,7.5,5.8,108.0,5.8,0.6,1.5,1.0,,4.0,1.0,20120622
1149,2765,3038359003257,PANZANI,PANZANI | BOLO_ORIGINALE | AMERICAN_BOLOGNAISE | POT | NON_BIO,BOLO_ORIGINALE,AMERICAN_BOLOGNAISE,NON_BIO,MF,400,POT,1CT,STD,4.0,0.0,3038359003257,POT_PANZANI_SA_PANZANI_BOLO_ORIGINALE_MF_AMERICAN_BOLOGNAISE_1CT_400G_*_NON_BIO,2765,SAUCES_POUR_FECULENTS,1,3038359003257,American Bolognaise,American Bolognaise,Panzani,['panzani'],['panzani'],,,['en:france'],[],Espagne,,['en:france'],"Epicerie, Produits à la viande, Sauces, Sauces à la viande, Sauces pour pâtes, Sauces bolognaises","{'ciqual_food_name:fr': 'Sauce tomate à la viande ou Sauce bolognaise, préemballée', 'ciqual_food_name:en': 'Tomato sauce, with meat or Bolognese sauce, prepacked'}",Fat and sauces,Dressings and sauces,en:bolognese-sauces,20120622,17.0,"Pulpe de tomates et concentré de tomates (58%), viande (16%) (boeuf 9%, porc), eau, légumes (oignons 5%, carottes), huile de tournesol, EMMENTAL 2%, arômes (LAIT), sucre, sel, amidon transformé de maïs, persil","['Pulpe de tomates', 'concentré de tomates', 'viande', 'eau', 'légumes', 'huile de tournesol', 'EMMENTAL', 'arômes', 'sucre', 'sel', 'amidon transformé de maïs', 'persil', 'boeuf', 'porc', 'oignons', 'carottes', 'LAIT']","[{'id': 'en:salt', 'text': 'sel', 'vegetarian': 'yes', 'rank': 10, 'vegan': 'yes'}]",0.0,0.0,"[{'rank': 6, 'vegan': 'yes', 'vegetarian': 'yes', 'from_palm_oil': 'no', 'text': 'huile de tournesol', 'id': 'en:sunflower-oil'}]",0.0,0.0,,"{'sodium_100g': 0.5599999999999999, 'nutrition-score-fr': -1, 'carbon-footprint-from-known-ingredients_100g': 263.59999999999997, 'sugars_value': 6.4, 'energy': 486, 'fiber': 1.3, 'fiber_unit': 'g', 'energy_100g': 486, 'salt': 1.3999999999999997, 'energy-kj_unit': 'kJ', 'energy-kj_value': 486, 'sodium': 0.5599999999999999, 'energy-kj': 486, 'sugars_unit': 'g', 'nova-group': 4, 'fiber_100g': 1.3, 'salt_unit': 'g', 'sugars_100g': 6.4, 'energy-kj_100g': 486, 'nova-group_100g': 4, 'proteins': 7, 'energy_value': 486, 'proteins_unit': 'g', 'carbohydrates_100g': 9.2, 'energy_unit': 'kJ', 'carbon-footprint-from-known-ingredients_product': 1050, 'sodium_value': 0.5599999999999999, 'salt_100g': 1.3999999999999997, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 121, 'fat': 5.4, 'fat_unit': 'g', 'salt_value': 1.4, 'nova-group_serving': 4, 'sugars': 6.4, 'carbohydrates_value': 9.2, 'fat_value': 5.4, 'proteins_value': 7, 'fiber_value': 1.3, 'sodium_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 1.7, 'saturated-fat': 1.7, 'nutrition-score-fr_serving': -1, 'proteins_100g': 7, 'carbohydrates': 9.2, 'saturated-fat_unit': 'g', 'saturated-fat_value': 1.7, 'nutrition-score-fr_100g': -1, 'fat_100g': 5.4}",486.0,,1.7,5.4,9.2,6.4,121.0,7.0,0.5599999999999999,1.3999999999999997,-1.0,1.3,4.0,1.0,20120622
1150,2766,3038354221700,PANZANI,PANZANI | BOLO_ORIGINALE | BOLOG_BARBEC | POT | NON_BIO,BOLO_ORIGINALE,BOLOG_BARBEC,NON_BIO,MF,400,POT,1CT,STD,0.0,0.0,3038354221700,POT_PANZANI_SA_PANZANI_BOLO_ORIGINALE_MF_BOLOG_BARBEC_1CT_400G_*_NON_BIO,2766,SAUCES_POUR_FECULENTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,2767,3038354222004,PANZANI,PANZANI | BOLO_ORIGINALE | BOLOG_CHAMP | POT | NON_BIO,BOLO_ORIGINALE,BOLOG_CHAMP,NON_BIO,MF,400,POT,1CT,STD,1749618.4,1575392.7000000004,3038354222004,POT_PANZANI_SA_PANZANI_BOLO_ORIGINALE_MF_BOLOG_CHAMP_1CT_400G_*_NON_BIO,2767,SAUCES_POUR_FECULENTS,1,3038354222004,Bolognaise Champignons,Bolognaise Champignons,Panzani,['panzani'],['panzani'],,,['en:france'],[],,Bréitngy-sur-Orge,['en:france'],"Epicerie, Produits à la viande, Sauces, Sauces à la viande, Sauces pour pâtes, Sauces bolognaises","{'ciqual_food_name:fr': 'Sauce tomate à la viande ou Sauce bolognaise, préemballée', 'ciqual_food_name:en': 'Tomato sauce, with meat or Bolognese sauce, prepacked'}",Fat and sauces,Dressings and sauces,en:bolognese-sauces,20150316.jqm2,15.0,"Pulpe de tomates avec morceaux et concentré de tomates (50%), viande 16% (bœuf 9%, porc), eau, champignons de Paris 10%, oignons 5%, sucre, sel, arômes (lait), amidon transformé de maïs, persil, ail, huile de tournesol.","['Pulpe de tomates avec morceaux et concentré de tomates', 'viande', 'eau', 'champignons de Paris', 'oignons', 'sucre', 'sel', 'arômes', 'amidon transformé de maïs', 'persil', 'ail', 'huile de tournesol', 'bœuf', 'porc', 'lait']","[{'text': 'sel', 'id': 'en:salt', 'percent_min': 0, 'vegan': 'yes', 'rank': 7, 'percent_max': 3.7142857142857126, 'vegetarian': 'yes'}]",3.7142857142857126,0.0,"[{'rank': 12, 'percent_min': 0, 'from_palm_oil': 'no', 'vegetarian': 'yes', 'vegan': 'yes', 'percent_max': 1.8571428571428563, 'id': 'en:sunflower-oil', 'text': 'huile de tournesol'}]",1.8571428571428563,0.0,huile de tournesol,"{'carbon-footprint-from-known-ingredients_100g': 22, 'sodium_100g': 0.59944, 'nutrition-score-fr': 5, 'sodium': 0.59944, 'energy-kj_unit': 'kJ', 'energy-kj_value': 329, 'salt': 1.4986, 'energy_100g': 329, 'sugars_value': 5.2, 'energy': 329, 'sugars_unit': 'g', 'energy-kj': 329, 'nova-group_100g': 4, 'sugars_100g': 5.2, 'salt_unit': 'g', 'energy-kj_100g': 329, 'nova-group': 4, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 55, 'fat': 3.5, 'energy_unit': 'kJ', 'carbon-footprint-from-known-ingredients_product': 88, 'salt_100g': 1.4986, 'sodium_value': 0.59944, 'proteins_unit': 'g', 'carbohydrates_100g': 6.4, 'proteins': 4.5, 'energy_value': 329, 'sugars': 5.2, 'fat_value': 3.5, 'carbohydrates_value': 6.4, 'proteins_value': 4.5, 'fat_unit': 'g', 'salt_value': 1.4986, 'nova-group_serving': 4, 'nutrition-score-fr_serving': 5, 'saturated-fat': 1.3, 'carbohydrates_unit': 'g', 'saturated-fat_100g': 1.3, 'sodium_unit': 'g', 'nutrition-score-fr_100g': 5, 'fat_100g': 3.5, 'saturated-fat_unit': 'g', 'saturated-fat_value': 1.3, 'carbohydrates': 6.4, 'proteins_100g': 4.5}",329.0,,1.3,3.5,6.4,5.2,55.0,4.5,0.59944,1.4986,5.0,,4.0,1.0,20150316
1152,2768,3038359004049,PANZANI,PANZANI | BOLO_ORIGINALE | BOLOG_CHAMP | POT | NON_BIO,BOLO_ORIGINALE,BOLOG_CHAMP,NON_BIO,MF,400,POT,2CT,PROMO,258001.6,382631.0,3038359004049,POT_PANZANI_SA_PANZANI_BOLO_ORIGINALE_MF_BOLOG_CHAMP_2CT_400G_*_NON_BIO,2768,SAUCES_POUR_FECULENTS,1,3038359004049,Bolognaise champignons,Bolognaise champignons,Panzani,['panzani'],['panzani'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'proteins': 4.5, 'energy_value': 79, 'proteins_unit': '', 'carbohydrates_100g': 6.4, 'energy_unit': 'kcal', 'salt_100g': 1.5, 'sodium_value': 0.6, 'fat': 3.5, 'fat_unit': '', 'salt_value': 1.5, 'sugars': 5.2, 'energy-kcal_unit': 'kcal', 'proteins_value': 4.5, 'fat_value': 3.5, 'carbohydrates_value': 6.4, 'energy-kcal_100g': 79, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 1.3, 'saturated-fat': 1.3, 'proteins_100g': 4.5, 'carbohydrates': 6.4, 'saturated-fat_unit': '', 'saturated-fat_value': 1.3, 'fat_100g': 3.5, 'sodium_100g': 0.6, 'energy-kcal_value': 79, 'sugars_value': 5.2, 'energy': 331, 'energy_100g': 331, 'energy-kcal': 79, 'salt': 1.5, 'sodium': 0.6, 'sugars_unit': '', 'salt_unit': '', 'sugars_100g': 5.2}",331.0,79.0,1.3,3.5,6.4,5.2,,4.5,0.6,1.5,,,,1.0,20150316
1153,2769,3038359003837,PANZANI,PANZANI | BOLO_ORIGINALE | BOLOG_CHAMP | POT | NON_BIO,BOLO_ORIGINALE,BOLOG_CHAMP,NON_BIO,MF,400,POT,2CT,PROMO,4.7,4.7,3038359003837,POT_PANZANI_SA_PANZANI_BOLO_ORIGINALE_MF_BOLOG_CHAMP_2CT_400G_OFFRE_ECO_NON_BIO,2769,SAUCES_POUR_FECULENTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,2770,3038354191607,PANZANI,PANZANI | BOLO_ORIGINALE | BOLOG_EPIC | POT | NON_BIO,BOLO_ORIGINALE,BOLOG_EPIC,NON_BIO,MF,400,POT,1CT,STD,1904015.9,1706376.1,3038354191607,FECULENTS_POT_PANZANI_SA_PANZANI_BOLO_ORIGINALE_MF_BOLOG_EPIC_1CT_400G_*_NON_BIO,2770,SAUCES_POUR_FECULENTS,1,3038354191607,Sauce bolognaise aux épices 400 g Panzani,Sauce bolognaise aux épices 400 g Panzani,Panzani,['panzani'],['panzani'],,,['en:france'],[],,"Saint-Loup,Rhône,France",['en:france'],"Epicerie, Produits à la viande, Sauces, Sauces tomate, Sauces à la viande, Sauces pour pâtes, Sauces bolognaises","{'ciqual_food_name:fr': 'Sauce tomate à la viande ou Sauce bolognaise, préemballée', 'ciqual_food_name:en': 'Tomato sauce, with meat or Bolognese sauce, prepacked'}",Fat and sauces,Dressings and sauces,en:bolognese-sauces,20150316.jqm2,19.0,"Pulpe de tomates avec morceaux et purée de tomates (56%), viande 16% (bœuf 9%, porc), légumes (oignons 7%, carottes, _céleri_), eau, sucre, sel, huile de tournesol, plantes aromatiques, épices 0,8%, arômes (_lait_), amidon transformé de maïs, pulpe d'ail, jus de citron concentré.","['Pulpe de tomates avec morceaux et purée de tomates', 'viande', 'légumes', 'eau', 'sucre', 'sel', 'huile de tournesol', 'plantes aromatiques', 'épices', 'arômes', 'amidon transformé de maïs', ""pulpe d'ail"", 'jus de citron concentré', 'bœuf', 'porc', 'oignons', 'carottes', '_céleri_', '_lait_']","[{'percent_min': '0.8', 'rank': 6, 'percent_max': 6.5, 'vegan': 'yes', 'vegetarian': 'yes', 'text': 'sel', 'id': 'en:salt'}]",6.5,0.8,"[{'id': 'en:sunflower-oil', 'text': 'huile de tournesol', 'vegetarian': 'yes', 'percent_max': 5.040000000000001, 'vegan': 'yes', 'rank': 7, 'percent_min': '0.8', 'from_palm_oil': 'no'}]",5.040000000000001,0.8,huile de tournesol,"{'nutrition-score-fr_100g': 1, 'fat_100g': 5.3, 'saturated-fat_unit': '', 'saturated-fat_value': 1.5, 'carbohydrates': 6.5, 'proteins_100g': 4.9, 'nutrition-score-fr_serving': 1, 'saturated-fat': 1.5, 'saturated-fat_100g': 1.5, 'carbohydrates_unit': '', 'sodium_unit': 'g', 'fiber_value': 2.1, 'energy-kcal_100g': 98, 'sugars': 5.2, 'energy-kcal_unit': 'kcal', 'fat_value': 5.3, 'proteins_value': 4.9, 'carbohydrates_value': 6.5, 'fat_unit': '', 'salt_value': 1.21, 'nova-group_serving': 4, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 63, 'fat': 5.3, 'carbon-footprint-from-known-ingredients_product': 673, 'energy_unit': 'kcal', 'sodium_value': 0.484, 'salt_100g': 1.21, 'proteins_unit': '', 'carbohydrates_100g': 6.5, 'proteins': 4.9, 'energy_value': 98, 'nova-group_100g': 4, 'salt_unit': '', 'sugars_100g': 5.2, 'fiber_100g': 2.1, 'nova-group': 4, 'sugars_unit': '', 'sodium': 0.484, 'salt': 1.21, 'energy-kcal': 98, 'energy_100g': 410, 'energy': 410, 'sugars_value': 5.2, 'fiber_unit': '', 'fiber': 2.1, 'carbon-footprint-from-known-ingredients_100g': 168.35999999999999, 'energy-kcal_value': 98, 'nutrition-score-fr': 1, 'sodium_100g': 0.484}",410.0,98.0,1.5,5.3,6.5,5.2,63.0,4.9,0.484,1.21,1.0,2.1,4.0,1.0,20150316
1155,2771,3038359001321,PANZANI,PANZANI | BOLO_ORIGINALE | BOLOG_JAMB | POT | NON_BIO,BOLO_ORIGINALE,BOLOG_JAMB,NON_BIO,MF,400,POT,1CT,STD,0.0,3.1,3038359001321,FECULENTS_POT_PANZANI_SA_PANZANI_BOLO_ORIGINALE_MF_BOLOG_JAMB_1CT_400G_*_NON_BIO,2771,SAUCES_POUR_FECULENTS,1,3038359001321,Bolognaise au jambon,Bolognaise au jambon,Panzani,['panzani'],['panzani'],,,['en:france'],[],,France,['en:france'],"Epicerie, Produits à la viande, Sauces, Sauces à la viande, Sauces pour pâtes, Sauces bolognaises","{'ciqual_food_name:en': 'Tomato sauce, with meat or Bolognese sauce, prepacked', 'ciqual_food_name:fr': 'Sauce tomate à la viande ou Sauce bolognaise, préemballée'}",Fat and sauces,Dressings and sauces,en:bolognese-sauces,20150316.jqm2,28.0,"Pulpe de tomates et concentré de tomates (56%), légumes 14% (oignons, carottes), jambon cuit 12% (jambon de porc 10%, eau, sel, stabilisants : E451, E450, E407, gélatine, arômes naturels, dextrose, conservateurs : E301, E250), eau, huile de tournesol, arômes (_lait_, _gluten_), sucre, sel, amidon transformé de maïs, persil","['Pulpe de tomates', 'concentré de tomates', 'légumes', 'jambon cuit', 'eau', 'huile de tournesol', 'arômes', 'sucre', 'sel', 'amidon transformé de maïs', 'persil', 'oignons', 'carottes', 'jambon de porc', 'eau', 'sel', 'stabilisants', 'e450', 'e407', 'gélatine', 'arômes naturels', 'dextrose', 'conservateurs', 'e250', '_lait_', '_gluten_', 'e451', 'e301']","[{'rank': 9, 'vegan': 'yes', 'vegetarian': 'yes', 'text': 'sel', 'id': 'en:salt'}, {'vegetarian': 'yes', 'vegan': 'yes', 'id': 'en:salt', 'text': 'sel'}]",0.0,0.0,"[{'from_palm_oil': 'no', 'vegetarian': 'yes', 'rank': 6, 'vegan': 'yes', 'id': 'en:sunflower-oil', 'text': 'huile de tournesol'}]",0.0,0.0,,"{'carbon-footprint-from-known-ingredients_100g': 407.8, 'sodium_100g': 0.6439999999999999, 'nutrition-score-fr': 2, 'energy-kj_value': 339, 'energy-kj_unit': 'kJ', 'sodium': 0.6439999999999999, 'salt': 1.6099999999999999, 'energy_100g': 339, 'energy': 339, 'sugars_value': 6.5, 'sugars_unit': 'g', 'energy-kj': 339, 'nova-group_100g': 4, 'sugars_100g': 6.5, 'salt_unit': 'g', 'energy-kj_100g': 339, 'nova-group': 4, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 126, 'fat': 2.8, 'energy_unit': 'kJ', 'carbon-footprint-from-known-ingredients_product': 1630, 'carbon-footprint-from-meat-or-fish_100g': 162.8, 'salt_100g': 1.6099999999999999, 'sodium_value': 0.6439999999999999, 'proteins_unit': 'g', 'carbohydrates_100g': 8.9, 'proteins': 4.3, 'energy_value': 339, 'sugars': 6.5, 'fat_value': 2.8, 'carbohydrates_value': 8.9, 'proteins_value': 4.3, 'fat_unit': 'g', 'salt_value': 1.6099999999999999, 'nova-group_serving': 4, 'nutrition-score-fr_serving': 2, 'carbon-footprint-from-meat-or-fish_product': 651, 'saturated-fat': 0.4, 'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.4, 'sodium_unit': 'g', 'nutrition-score-fr_100g': 2, 'fat_100g': 2.8, 'saturated-fat_unit': 'g', 'saturated-fat_value': 0.4, 'carbohydrates': 8.9, 'proteins_100g': 4.3}",339.0,,0.4,2.8,8.9,6.5,126.0,4.3,0.6439999999999999,1.61,2.0,,4.0,1.0,20150316
1156,2772,3038354190709,PANZANI,PANZANI | BOLO_ORIGINALE | BOLOG_POULET | POT | NON_BIO,BOLO_ORIGINALE,BOLOG_POULET,NON_BIO,MF,400,POT,1CT,STD,1095959.7,921451.2,3038354190709,POT_PANZANI_SA_PANZANI_BOLO_ORIGINALE_MF_BOLOG_POULET_1CT_400G_*_NON_BIO,2772,SAUCES_POUR_FECULENTS,1,3038354190709,Bolognaise au Poulet,Bolognaise au Poulet,Panzani,['panzani'],['panzani'],,,['en:france'],[],,"Saint-Loup,France",['en:france'],"Epicerie, Produits à la viande, Sauces, Sauces à la viande, Sauces pour pâtes, Sauces bolognaises","{'ciqual_food_name:fr': 'Sauce tomate à la viande ou Sauce bolognaise, préemballée', 'ciqual_food_name:en': 'Tomato sauce, with meat or Bolognese sauce, prepacked'}",Fat and sauces,Dressings and sauces,en:bolognese-sauces,20150316.jqm2,16.0,"Pulpe de tomates avec morceaux et purée de tomates (46%), poulet 18%, eau, légumes 12% (oignons, carottes, poivrons rouges), huile de tournesol, sucre, sel, amidon transformé de maïs, plantes aromatiques, arômes (_lait_), vin blanc, ail.","['Pulpe de tomates avec morceaux et purée de tomates', 'poulet', 'eau', 'légumes', 'huile de tournesol', 'sucre', 'sel', 'amidon transformé de maïs', 'plantes aromatiques', 'arômes', 'vin blanc', 'ail', 'oignons', 'carottes', 'poivrons rouges', '_lait_']","[{'id': 'en:salt', 'text': 'sel', 'vegetarian': 'yes', 'rank': 7, 'percent_max': 4.65, 'vegan': 'yes', 'percent_min': 0}]",4.65,0.0,"[{'vegetarian': 'yes', 'vegan': 'yes', 'percent_max': 8, 'id': 'en:sunflower-oil', 'text': 'huile de tournesol', 'rank': 5, 'percent_min': 0.75, 'from_palm_oil': 'no'}]",8.0,0.75,huile de tournesol,"{'energy_100g': 374, 'sugars_value': 5.3, 'energy': 374, 'energy-kj_unit': 'kJ', 'energy-kj_value': 374, 'sodium': 0.52, 'salt': 1.3, 'nutrition-score-fr': 3, 'sodium_100g': 0.52, 'carbon-footprint-from-known-ingredients_100g': 225.20000000000002, 'nova-group': 4, 'nova-group_100g': 4, 'sugars_100g': 5.3, 'salt_unit': 'g', 'energy-kj_100g': 374, 'energy-kj': 374, 'sugars_unit': 'g', 'sugars': 5.3, 'proteins_value': 5, 'fat_value': 4.2, 'carbohydrates_value': 7, 'fat_unit': 'g', 'nova-group_serving': 4, 'salt_value': 1.3, 'proteins_unit': 'g', 'carbohydrates_100g': 7, 'proteins': 5, 'energy_value': 374, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 58, 'fat': 4.2, 'energy_unit': 'kJ', 'carbon-footprint-from-known-ingredients_product': 901, 'sodium_value': 0.52, 'salt_100g': 1.3, 'carbohydrates': 7, 'proteins_100g': 5, 'nutrition-score-fr_100g': 3, 'fat_100g': 4.2, 'saturated-fat_unit': 'g', 'saturated-fat_value': 0.9, 'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.9, 'sodium_unit': 'g', 'nutrition-score-fr_serving': 3, 'saturated-fat': 0.9}",374.0,,0.9,4.2,7.0,5.3,58.0,5.0,0.52,1.3,3.0,,4.0,1.0,20150316
1157,2773,3038359004063,PANZANI,PANZANI | BOLO_ORIGINALE | BOLOG_POULET | POT | NON_BIO,BOLO_ORIGINALE,BOLOG_POULET,NON_BIO,MF,400,POT,2CT,PROMO,193975.9,421318.6,3038359004063,POT_PANZANI_SA_PANZANI_BOLO_ORIGINALE_MF_BOLOG_POULET_2CT_400G_*_NON_BIO,2773,SAUCES_POUR_FECULENTS,1,3038359004063,Bolognaise au poulet,Bolognaise au poulet,Panzani,['panzani'],['panzani'],,,['en:france'],[],,,['en:france'],,{},unknown,unknown,,20150316.jqm2,11.0,"Pulpe de tomates ave orceaux et purée de tomates (46%), poulet 18%, ea gumes 12% (oignons, carottes, poivrons rouges), hu e tournesol, suC sel, amidon transformé de ma antes aroma, onformément à la giementation. NSERVATION (","['Pulpe de tomates ave orceaux et purée de tomates', 'poulet', 'ea gumes', 'hu e tournesol', 'suC sel', 'amidon transformé de ma antes aroma', 'onformément à la giementation', 'NSERVATION', 'oignons', 'carottes', 'poivrons rouges']",[],0.0,0.0,[],0.0,0.0,,"{'saturated-fat': 0.9, 'sodium_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.9, 'saturated-fat_value': 0.9, 'saturated-fat_unit': 'g', 'fat_100g': 4.2, 'proteins_100g': 5, 'carbohydrates': 7, 'sodium_value': 0.52, 'salt_100g': 1.3, 'energy_unit': 'kcal', 'fat': 4.2, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 4, 'energy_value': 89, 'proteins': 5, 'carbohydrates_100g': 7, 'proteins_unit': 'g', 'energy-kcal_100g': 89, 'nova-group_serving': 4, 'salt_value': 1.3, 'fat_unit': 'g', 'carbohydrates_value': 7, 'fat_value': 4.2, 'proteins_value': 5, 'energy-kcal_unit': 'kcal', 'sugars': 5.3, 'sugars_unit': 'g', 'salt_unit': 'g', 'sugars_100g': 5.3, 'nova-group_100g': 4, 'nova-group': 4, 'carbon-footprint-from-known-ingredients_100g': 88.2, 'sodium_100g': 0.52, 'energy-kcal_value': 89, 'salt': 1.3, 'sodium': 0.52, 'sugars_value': 5.3, 'energy': 372, 'energy_100g': 372, 'energy-kcal': 89}",372.0,89.0,0.9,4.2,7.0,5.3,4.0,5.0,0.52,1.3,,,4.0,1.0,20150316
1158,2774,3038359003844,PANZANI,PANZANI | BOLO_ORIGINALE | BOLOG_POULET | POT | NON_BIO,BOLO_ORIGINALE,BOLOG_POULET,NON_BIO,MF,400,POT,2CT,PROMO,0.0,72.1,3038359003844,POT_PANZANI_SA_PANZANI_BOLO_ORIGINALE_MF_BOLOG_POULET_2CT_400G_OFFRE_ECO_NON_BIO,2774,SAUCES_POUR_FECULENTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
