,LIBELLE_PRODUIT_NIELSEN,LIBELLE_PRODUIT_OPTIMISE,MARQUE,INGREDIENTS_PRINCIPAUX,GRAMMAGE,BIO_NON_BIO,CODE_EAN,VOL_CAM_AN-1,VOL_DERNIER_CAM,EVOL,EVOL_PERC,GRAMMAGE_FILLED
576,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF ARRABIATA 1CT 280G * NON BIO,PONTI ARRABBIATA 280G,PONTI,"TOMATES, PIMENT",280.0,NON BIO,8001010086994,473.1,379.1,-94.0,-0.1986894948213908,280.0
577,POT AUT FAB AUT MQ SCE CLAS PF CREME DE BRESSE AOP & LARDONS 1CT 190G * NON BIO,GRAND MERE RECETTE ALSACIENNE 190G,GRAND MERE,"CREME DE BRESSE AOP, LARDONS FUMES",190.0,NON BIO,3065620500030,513.8,377.6,-136.2,-0.26508369015181005,190.0
578,AUT SCE POT AUT FAB AUT MQ SCE CLAS MF BIFANA 1CT 500G * NON BIO,DOM DUARTE MOLHO BIFANA 500G,DOM DUARTE,"BIERE, CONCENTRE DE TOMATE, HUILE D'OLIVE",500.0,NON BIO,5608771012045,368.0,377.5,9.499999999999943,0.025815217391304192,500.0
579,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 135G * NON BIO,PONTI PESTO ROSSO 135G,PONTI,"TOMATES, TOMATES SECHEES, BASILIC",135.0,NON BIO,8001010024330,308.3,374.1,65.80000000000001,0.21342847875446,135.0
580,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES GF PARMESAN 1CT 680G * NON BIO,DI VITA SAUCE TOMATE ET PARMESAN 680G,DI VITA,"TOMATES ITALIENNES, FROMAGE",680.0,NON BIO,8001770063624,1011.8,373.9,-637.8999999999999,-0.6304605653291163,680.0
581,FECULENTS POT AUT FAB AUT MQ LEGUMES PF CREME DE BALSAMIQUE 1CT 190G * NON BIO,MARIUS BERNARD PASTA SAUCE TOMATE CREME ET BASILIC 190G,MARIUS BERNARD,"TOMATE, TOMATES SECHEES",190.0,NON BIO,3183811010127,941.1,372.8,-568.3,-0.6038678142599085,190.0
582,AUT FAB ITALIANS DO IT BETTER AUT VIANDE PF PANCETTA FUMEE 1CT 200G * NON BIO,ITALIANS DO IT BETTER AMATRICIANA 200G,ITALIANS DO IT BETTER,"TOMATES, PANCETTA FUMEE",200.0,NON BIO,3760253400015,421.6,367.80000000000007,-53.79999999999996,-0.12760910815939264,200.0
583,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF OLIVE 1CT 350G * NON BIO,?,AUT MQ,OLIVE,,NON BIO,3760060564252,363.9,367.3,3.3999999999999773,0.009343226161033188,301.8686868686869
584,SCE POT AUT FAB AUT MQ SCE CLAS MF CURRY INDIENNE CURRY DOUX 1CT 350G * NON BIO,PATAKS CURRY DOUX 350G,PAKAKS,"CURRY, CREME",350.0,NON BIO,3229820799094,0.0,361.6,361.6,,350.0
585,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF BASILIC 1CT 290G * NON BIO,CUCINA ANTICA SUGO SPAGHETTINA AL BASILICO 290G,CUCINA ANTICA,"TOMATES, BASILIC",290.0,NON BIO,8002960100334,311.1,360.6,49.5,0.15911282545805205,290.0
586,POT AUT FAB ITALIANS DO IT BETTER LEGUMES PF BASILIC FRAIS 1CT 190G * NON BIO,ITALIANS DO IT BETTER PESTO GENOVESE 200G,ITALIANS DO IT BETTER,BASILIC FRAIS,200.0,NON BIO,3760253400916,0.0,357.6,357.6,,200.0
587,SAUCES POUR FECULENTS POT AUT FAB FLORELLI PESTO PF PESTO RGE 1CT 200G * NON BIO,FLORELLI PESTO ROSSO 200G,FLORELLI,TOMATES SECHEES ,200.0,NON BIO,3760077535573,2393.4,348.2,-2045.2,-0.8545165872816913,200.0
588,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF PESTO TOM 1CT 120G * BIO,ALELOR PESTO TOMATE BIO 120G,ALELOR,PESTO TOM,120.0,BIO,3299160000495,288.9000000000001,345.90000000000015,57.000000000000064,0.1973001038421601,120.0
589,SAUCES POUR FECULENTS POT HEINZ PESTO MF PESTO RGE 2CT 490G * NON BIO,?,HEINZ,PESTO RGE,490.0,NON BIO,3660603080365,15796.6,341.1,-15455.5,-0.9784067457554158,490.0
590,FECULENTS POT AUT FAB AUT MQ BOLO CLASSIQUE PF BOLOGNAISE 1CT 190G * NON BIO,LE CONSERVE DELLA NONNA RAGU DI CARNE 190G,LE CONSERVE DELLA NONNA,"TOMATES, PORC",190.0,NON BIO,8005360000662,231.9,340.50000000000006,108.60000000000008,0.4683053040103497,190.0
591,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF RICOTTA 1CT 180G * NON BIO,CIRO SAUCE RICOTTA 180G,CIRO,"TOMATES, RICOTTA ",180.0,NON BIO,3760014294556,601.2,337.5,-263.70000000000005,-0.4386227544910179,180.0
592,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF SALS MEXI CASERA 1CT 250G * NON BIO,LA COSTENA SALSA MEXICANA 250G,LA COSTENA,"TOMATES, PIMENTS",250.0,NON BIO,7501017005918,1106.8,336.8,-770.0,-0.6956993133357428,250.0
593,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO BALSAMIQUE 1CT 180G * NON BIO,CIRO PESTO CON ACETO BALSAMICO DE MODENA IGP 180G,CIRO,"BASILIC, CREME ACETO BALSAMICO DI MODENA IGP",180.0,NON BIO,3760014294693,467.5,330.9,-136.60000000000002,-0.292192513368984,180.0
594,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF BASILIC 1CT 180G * BIO,ESSENZIA SAUCE TOMATE BASILIC 180G,ESSENZIA,"TOMATE, BASILIC",180.0,BIO,3760014295157,0.0,328.7999999999999,328.7999999999999,,180.0
595,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF SALSA 1CT 170G * BIO,LE COQ NOIR SAUCE TOMATE ET LEGUMES AUX EPICES TEX-MEX 170G,LE COQ NOIR,"TOMATES, OIGNONS, POIVRONS, POMME DE TERRE",170.0,BIO,3269710112787,152.2,327.80000000000007,175.60000000000008,1.1537450722733251,170.0
596,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PISTOU NICOIS 1CT 130G * NON BIO,L'ART DES SAVEURS PISTOU NICOIS 130G,L'ART DES SAVEURS,"BASILIC FRAIS, HUILE D'OLIVE EV",130.0,NON BIO,3518320001500,430.6,326.9,-103.7,-0.2408267533673943,130.0
597,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF COCO THAI 1CT 235G * NON BIO,NOVA SAUCE COCO THAÏ 235G,NOVA,LAIT DE COCO,235.0,NON BIO,3269710288574,347.5,324.99999999999994,-22.500000000000053,-0.06474820143884909,235.0
598,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO MF TOM CERISE 1CT 330G * BIO,AGROMONTE SALSA PRONTA DI POMODORINO CILIEGINO 330G,AGROMONTE,TOMATES CERISES,330.0,BIO,8032817245109,322.9000000000001,323.6,0.6999999999999318,0.0021678538247133228,330.0
599,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF TOM SECHE 1CT 180G * NON BIO,L'ITALIE DES SAVEURS SAUCE AUX TOMATES SECHEES 180G,L'ITALIE DES SAVEURS,"TOMATE, HUILE D'OLIVE EV",180.0,NON BIO,8059070741582,429.8,321.0,-108.8,-0.2531409958120056,180.0
600,POUR FECULENTS POT AUT FAB AUT MQ BIO PF BOLOGNAISE AU SOJA 1CT 190G * BIO,LES METS DE PROVENCE SAUCE BOLOGNAISE AU SOJA 190G,LES METS DE PROVENCE,"TOMATES, PROTEINE DE SOJA",190.0,BIO,3337730909042,0.0,317.1,317.1,,190.0
601,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF ALGUES DULSE & TOMATES 1CT 250G * NON BIO,CHRISTINE LE TENNIER SAUCE AUX ALGUES 250G,CHRISTINE LE TENNIER,"LAITUE DE MER, CREME FRAICJE",250.0,NON BIO,3467740026337,349.3,316.8,-32.5,-0.0930432293157744,250.0
602,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO MF PEPERONI 1CT 330G * BIO,CASA RINALDI SALA PRONTA POMODORINO CILIEGINO CON PEPERINO 330G,CASA RINALDI,"TOMATE, POIVRONS",330.0,BIO,8006165408387,0.0,313.9,313.9,,330.0
603,POUR FECULENTS POT AUT FAB AUT MQ BIO PF CAVIAR D'AUBERGINES 1CT 130G * BIO,?,AUT MQ,CAVIAR D'AUBERGINES,130.0,BIO,3760273430429,0.0,313.4000000000001,313.4000000000001,,130.0
604,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO PIMENTE 1CT 180G * NON BIO,CIRO PESTO BALSAMIQUE 180G,CIRO,BASILIC,180.0,NON BIO,3760014294709,404.0,300.1,-103.89999999999992,-0.25717821782178196,180.0
605,POT AUT FAB AUT MQ SCE CLAS PF CURRY MADRAS & LAIT DE COCO 1CT 190G * NON BIO,GRAND MERE CURRY MADRAS & LAIT DE COCO 190G,GRAND MERE,CURRY MADRAS & LAIT DE COCO,190.0,NON BIO,3065620500009,497.5,295.2,-202.3,-0.40663316582914577,190.0
606,SAUCES POUR FECULENTS POT AUT FAB AUT MQ CREME MF CARBONARA 1CT 500G * NON BIO,SAINT CHRISTOPHE SAUCE CARBONARA 500G,SAINT CHRISTOPHE,"LARD, CREME, FROMAGE",500.0,NON BIO,5420058008431,749.0,293.0,-456.0,-0.6088117489986649,500.0
607,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF NATURE 1CT 330G * NON BIO,TREOITALIA SALSA DI POMODORINO 330G,TREOITALIA,TOMATES CERISES,330.0,NON BIO,3760019716107,0.0,290.9000000000001,290.9000000000001,,330.0
608,AUT SCE POT AUT FAB AUT MQ SCE CLAS MF CURRY THAI COCO 1CT 325G * BIO,ALNATURA THAI CURRY KOKOS 325G,ALNATURA,"POIVRON ROUGE, OIGNONS, LAIT DE COCO",325.0,BIO,4104420183889,246.3,289.6,43.30000000000004,0.17580186764108827,325.0
609,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF ORIENTAL SATAY 1CT 227G * NON BIO,THAI DANCER ORIENTAL SATAY SAUCE 227G,THAI DANCER,"LAIT DE COCO, ARACHIDES",227.0,NON BIO,8852646212277,6.8,288.0,281.2,41.352941176470594,227.0
610,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF SICILIEN 1CT 280G * NON BIO,SIGNORELLI SUGO ALLA SICILIANA 280G,SIGNORELLI,"TOMATES, POIVONS, AUBERGINES",280.0,NON BIO,8013945930211,780.4000000000002,288.0,-492.40000000000015,-0.6309584828293183,280.0
611,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF BRUSCHETTA 1CT 130G * BIO,ESSENZIA BRUSCHETTA TOMATES SECHEES 130G,ESSENZIA,"TOMATES, TOAMTES SECHEES",130.0,BIO,3760014295027,97.6,280.90000000000003,183.30000000000004,1.878073770491804,130.0
612,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF SALSA TAQUERA 1CT 250G * NON BIO,LA COSTENA SALSA ROJA TAQUERA 250G,LA COSTENA,"TOMATES, OIGNON, AIL",250.0,NON BIO,7501017005949,1684.2,275.6,-1408.6,-0.8363614772592328,250.0
613,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF OLIVES & RICOTTA 1CT 130G * BIO,?,AUT MQ,OLIVES & RICOTTA,130.0,BIO,3760273430436,0.0,275.1,275.1,,130.0
614,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF ARRABIATA 1CT 300G * BIO,TREOITALIA ARRABBIATA 300G,TREOITALIA,"TOMATES, PIMENT",300.0,BIO,3760019700809,472.19999999999993,272.4,-199.79999999999995,-0.423125794155019,300.0
615,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 125G * NON BIO,VALBONA PESTO ALLA GENOVESE 125G,VALBONA,"BASILIC, NOIX DE CAJOU, FROMAGE",125.0,NON BIO,8008745021610,729.3999999999999,271.70000000000005,-457.6999999999999,-0.6275020564847819,125.0
616,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF NAPOLITAIN 1CT 290G * NON BIO,CUCINA ANTICA SUGO POMODORINA 290G,CUCINA ANTICA,"TOMATES, HUILE D'OLIVE",290.0,NON BIO,8002960505078,318.7000000000001,268.70000000000005,-50.0,-0.15688735487919672,290.0
617,SAUCES POUR FECULENTS POT AUT FAB AUT MQ AUTRE GAMME PF CARRI 1CT 200G * NON BIO,ROYAL BOURBON SAUCE POUR CARRI 200G,ROYAL BOURBON,"TOMATES, OIGNON",200.0,NON BIO,3559503000040,352.5,266.90000000000003,-85.59999999999997,-0.24283687943262405,200.0
618,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO MF NATURE 1CT 330G * BIO,CASA RINALDI SALA PRONTA POMODORINO CILIEGINO 330G,CASA RINALDI,TOMATES,330.0,BIO,8006165408400,109.3,264.9,155.59999999999997,1.4236047575480326,330.0
619,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF NAPOLITAIN 1CT 250G * NON BIO,FATTORIE UMBRE SUGO ALLA NAPOLETARIA 250G,FATTORIE UMBRE,"CHAIR DE TOMATE, HUILE D'OLIVE",250.0,NON BIO,8013945930242,246.50000000000003,262.7,16.19999999999996,0.06572008113590247,250.0
620,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF BASILIC 1CT 280G * NON BIO,PONTI POMODRO E BASILICO 280G,PONTI,"TOMATES, BASILIC",280.0,NON BIO,8001010086727,308.30000000000007,261.90000000000003,-46.40000000000003,-0.1505027570548168,280.0
621,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,LE CONSERVE DELLA NONNA PESTO ROSSO 190G,LE CONSERVE DELLA NONNA,"TOMATES, TOMATES SECHEES, HUILE DE TOURNESOL",190.0,NON BIO,8005360001539,137.4,258.7,121.29999999999998,0.8828238719068412,190.0
622,POT AUT FAB AUT MQ LEGUMES PF COURGETTES & PARMESAN AOP 1CT 190G * NON BIO,MARIUS BERNARD COURGETTE ET PARMESAN 190G,MARIUS BERNARD,"COURGETTE, PARMESAN",190.0,NON BIO,3183811010172,731.9000000000002,255.2,-476.7000000000001,-0.6513184861319852,190.0
623,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF COCO CURRY 1CT 180G * NON BIO,MAISON POTIER SAUCE COCO CURRY 180G,MAISON POTIER,"CREME, PUREE DE NOIX DE COCO",180.0,NON BIO,3302768100167,18.9,255.0,236.1,12.492063492063489,180.0
624,SAUCES POUR FECULENTS POT AUT FAB POLLI PESTO PF PEST SICIL 1CT 190G * NON BIO,POLLI PESTO ROSSO 190G,POLLI,"PUREE DE TOMATE, TOMATE SECHEE, NOIX DE CAJOU",190.0,NON BIO,8001310161056,475.1,254.8,-220.29999999999995,-0.4636918543464533,190.0
625,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF CHAMPIGNON 1CT 180G * NON BIO,L'ITALIE DES SAVEURS SAUCE TOMATE AUX CHAMPIGNONS 180G,L'ITALIE DES SAVEURS,"TOMATES, CHAMPIGNONS SECHES",180.0,NON BIO,8059070741551,255.3,251.5,-3.8000000000000114,-0.014884449667058406,180.0
626,SAUCES POUR FECULENTS POT MUTTI LEGUMES MF DATTERINI 1CT 400G * NON BIO,MUTTI SALSA PRONTA DI DATTERINI 400G,MUTTI,TOMATES DATTERINI,400.0,NON BIO,8005110172168,7000.0,248.1,-6751.9,-0.9645571428571428,400.0
627,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 125G * NON BIO,VALBONA PESTO ROSSO 125G,VALBONA,"TOMATES, BASILIC",125.0,NON BIO,8008745021771,367.9,247.4,-120.50000000000006,-0.3275346561565644,125.0
628,POUR FECULENTS POT AUT FAB CASERTA LEGUMES MF BRUSCHETTA 1CT 350G * NON BIO,CASERTA PREPARATION POUR BRUSCHETTA 350G,CASERTA,TOMATES,350.0,NON BIO,3051030037587,167.8,245.7,77.89999999999998,0.4642431466030987,350.0
629,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF PESTO OLIV 1CT 120G * BIO,?,AUT MQ,PESTO OLIV,120.0,BIO,3299160000471,223.1,242.00000000000003,18.900000000000034,0.08471537427162723,120.0
630,SAUCES POUR FECULENTS POT HEINZ LEGUMES MF MEDITERRAN 2CT 490G * NON BIO,HEINZ MEDITERRANEENNE 490G,HEINZ,"TOMATES, COURGETTES, POIVRONS, AUBERGINES",490.0,NON BIO,3660603080389,16255.3,242.0,-16013.3,-0.9851125479074516,490.0
631,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 160G * NON BIO,AU BEC FIN PESTO A L'HUILE D'OLIVE 160G,AU BEC FIN ,"HUILE D'OLIVE, BASILIC, PIGNONS",160.0,NON BIO,3466090081607,486.69999999999993,242.0,-244.7,-0.502773782617629,160.0
632,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF TRUFFE D'ETE 1CT 180G * NON BIO,MAISON POTIER SAUCE A LA TRUFFE D'ÉTÉ 180G,MAISON POTIER,"VIN ROUGE, CREME, TRUFFE D'ÉTÉ",180.0,NON BIO,3302768100112,44.40000000000001,241.6,197.2,4.441441441441441,180.0
633,POT AUT FAB AUT MQ LEGUMES PF TOMATES BASILIC GENOVESE 1CT 180G * NON BIO,MONTI SUGO CON BASILICO GENOVESE DOP 180G,MONTI,"TOMATES, BASILIC",180.0,NON BIO,8003979003722,411.5,241.3,-170.20000000000005,-0.4136087484811665,180.0
634,AUT SCE POT AUT FAB AUT MQ SCE CLAS FI PISTOU BASILIC 1CT 80G * NON BIO,LES NICOIS PISTOU BASILIC DE TONTON JACQUOU 180G,LES NICOIS,"BASILIC, HUILE D'OLIVE",80.0,NON BIO,3760153840126,320.99999999999994,238.1,-82.89999999999995,-0.25825545171339553,80.0
635,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO MF BASILIC 1CT 340G * BIO,?,AUT MQ,BASILIC,,BIO,3267460050564,0.0,238.1,238.1,,301.8686868686869
636,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF BOLOGNAISE 1CT 235G * BIO,CHERE NATURE SAUCE BOLOGNAISE BIO 235G,CHERE NATURE,"TOMATE, VIANDE DE VEAU, CAROTTES",235.0,BIO,3450120012198,0.0,235.6,235.6,,235.0
637,POUR FECULENTS POT AUT FAB AUT MQ BOLO CLASSIQUE PF ITALIEN 1CT 190G * NON BIO,LE CONSERVE DELLA NONNA SUGO ALL'AMATRICIANA 190G,LE CONSERVE DELLA NONNA,"TOMATES, PANCETTA ",190.0,NON BIO,8005360001089,229.2,235.2,6.0000000000000275,0.026178010471204317,190.0
638,SAUCES POUR FECULENTS POT BARILLA LEGUMES MF RICOTTA 1CT 400G * NON BIO,BARILLA SAUCE TOMATE ET RICOTTA 400G,BARILLA,"TOMATES, RICOTTA",400.0,NON BIO,8076809521543,435.6,232.4,-203.2,-0.4664830119375573,400.0
639,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF PESTO RGE 1CT 120G * BIO,ESSENZIA PESTO ROSSO BIO 120G,ESSENZIA,"HUILE D'OLIVE, TOMATES SECHEES, BASILIC",120.0,BIO,3760014295010,72.0,232.4,160.39999999999995,2.2277777777777774,120.0
640,SAUCES POUR FECULENTS POT AUT FAB POLLI LEGUMES PF ARRABIATA 1CT 190G * NON BIO,POLLI SAUCE ARRABBIATA 190G,POLLI,TOMATES SECHEES,190.0,NON BIO,8001310120527,500.6,232.2,-268.4,-0.5361566120655213,190.0
641,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF PIMENT 1CT 200G * NON BIO,LES METS DE PROVENCE SAUCE APERITIF TOMATE PIMENT 200G,LES METS DE PROVENCE,"TOMATES, POIVRON",200.0,NON BIO,3337730904467,591.8,230.4,-361.4,-0.6106792835417371,200.0
642,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES GF LEGUME 1CT 530G * NON BIO,?,AUT MQ,LEGUME,,NON BIO,8029342000228,178.5,229.50000000000003,51.00000000000003,0.28571428571428586,301.8686868686869
643,FECULENTS POT AUT FAB DE CECCO BOLO CLASSIQUE PF BOLOGNAISE 1CT 190G * NON BIO,DE CECCO RAGU ALLA BOLOGNESE 190G,DE CECCO,"PULPE DE TOMATE, BŒUF, PORC",190.0,NON BIO,8001250909114,244.1,228.0,-16.100000000000026,-0.06595657517410906,190.0
644,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF ARRABIATA 1CT 200G * NON BIO,CUCINA ANTICA SUGO ALL'ARRABBIATA 200G,CUCINA ANTICA,"TOMATES, OIGNONS",200.0,NON BIO,8002960150148,219.0,227.8,8.799999999999983,0.040182648401826414,200.0
645,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF NATURE 1CT 420G * NON BIO,BATON ROUGE SAUCE TOMATE A L'ITALIENNE 420G,BATON ROUGE,TOMATES,420.0,NON BIO,3592860012127,198.9,227.00000000000003,28.10000000000005,0.14127702362996508,420.0
646,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF AIL 1CT 190G * NON BIO,SHNEIDRS PESTO ALLA NAPOLETANA 190G,SHNEIDERS,"TOMATES, AIL",190.0,NON BIO,0838948001663,206.49999999999997,225.3,18.800000000000068,0.09104116222760326,190.0
647,FECULENTS POT AUT FAB LE CABANON BOLO CLASSIQUE MF BOLOGNAISE 1CT 415G * NON BIO,LE CABANON BOLOGNAISE 415G,LE CABANON,"TOMATE, VIANDE BOVINE",415.0,NON BIO,3263450142936,1285.2,223.2,-1062.0,-0.8263305322128851,415.0
648,POT AUT FAB AUT MQ SCE CLAS PF ALGUES NORI & CEPES & MORILLES 1CT 250G * NON BIO,? SAUCES AUX ALGUES 250G,AUT MQ,"NORI, CEPES, MORILLES",250.0,NON BIO,3467740026344,264.1,219.60000000000005,-44.49999999999997,-0.16849678152215058,250.0
649,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF ARRABIATA 1CT 250G * BIO,VERY VEG SAUCE TOMATE ALL'ARRABBIATA 250G,VERY VEG,"TOMATES CERISES, BASILIC, PIMENT",250.0,BIO,3700656403428,684.0,219.40000000000003,-464.6,-0.6792397660818713,250.0
650,AUT SCE POT AUT FAB AUT MQ SCE CLAS MF GESIERS 1CT 500G * NON BIO,DOM DUARTE MOLHO MOELAS 500G,DOM DUARTE,?,500.0,NON BIO,5608771013042,186.5,218.7,32.19999999999999,0.17265415549597848,500.0
651,SAUCES POUR FECULENTS POT SACLA CREME MF CARBONARA ITALIANA 1CT 345G * NON BIO,SACLA CARBONARA ITALIANA 345G,SACLA,"PANCETTA, CREME",345.0,NON BIO,8001060028418,1413.0,218.2,-1194.8,-0.8455767869780608,345.0
652,FECULENTS POT AUT FAB AUT MQ BOLO CLASSIQUE PF BOLOGNAISE 1CT 180G * NON BIO,CIRO SAUCE BOLOGNESE 180G,CIRO,"TOMATES ITALIENNES, BŒUF",180.0,NON BIO,3760014294594,757.8,213.5,-544.3,-0.7182633940353655,180.0
653,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,?,AUT MQ,PESTO VERD,,NON BIO,8028278000296,305.80000000000007,212.6,-93.20000000000007,-0.3047743623283193,301.8686868686869
654,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF MIRIN 1CT 150G * NON BIO,MIRIN YUTAKA 150G,MIRIN,SIROP DE GLUCOSE,150.0,NON BIO,5014276512018,371.6,210.9,-160.70000000000005,-0.432454251883746,150.0
655,AUT SCE POT AUT FAB AUT MQ SCE CLAS MF TIKKA MASALA 1CT 325G * BIO,ALNATURA TIKKA MASALA 325G,ALNATURA,"TOMATES, POIVRONS",325.0,BIO,4104420213203,0.0,208.5,208.5,,325.0
656,FAB AUT MQ SCE CLAS AUT FORM SAUCE SUPREME A LA TRUFFE DU P 1CT 250G * NON BIO,GIRAUDET SAUCE A LA TRUFFE 250G,GIRAUDET,"BOUILLON DE VOLAILLE, CREME FAICHE, MORILLES",250.0,NON BIO,3100080000536,210.40000000000003,208.40000000000003,-2.0,-0.00950570342205323,250.0
657,POUR FECULENTS POT MUTTI LEGUMES MF PARMIGIANO REGGIANO 1CT 400G * NON BIO,MUTTI SALSA PRONTA AL PARMIGIANO REGGIANO 400G,MUTTI,"TOMATES, PARMIGIANO REGGIANO",400.0,NON BIO,8005110172267,6044.4,208.1,-5836.299999999998,-0.9655714380252796,400.0
658,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF OLIVE 1CT 180G * NON BIO,CIRO SAUCE AUX OLIVES 180G,CIRO,"TOMATES, OLIVES NOIRES",180.0,NON BIO,3760014294600,231.6,203.8,-27.79999999999995,-0.12003454231433487,180.0
659,AUT SCE POT AUT FAB AUT MQ SCE CLAS PF BRUSCHETTA OLIVES NOIRES 1CT 130G * BIO,ESSENZIA BRUSCHETTA OLIVES NOIRES 130G,ESSENZIA,BRUSCHETTA OLIVES NOIRES,130.0,NON BIO,3760014295041,57.2,202.5,145.3,2.5402097902097904,130.0
660,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF TRUFFE 1CT 180G * NON BIO,CIRO SAUCE A LA TRUFFE 180G,CIRO,"TOMATES, TRUFFE D'ÉTÉ ",180.0,NON BIO,3760014294587,208.4,201.6,-6.799999999999982,-0.03262955854126672,180.0
661,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO RGE 1CT 290G +100 NON BIO,SACLA PESTO ROSSO 290G,SACLA,"BASILIC, TOMATES SECHEES",290.0,NON BIO,8001060013315,3331.2000000000007,199.4,-3131.8,-0.9401416906820363,290.0
662,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF GENOVESE BIO 1CT 120G * BIO,ESSENZIA PESTO GENOVESE 120G,ESSENZIA,"BASILIC ITALIEN, NOIX DE CAJOU",120.0,BIO,3760014295003,135.1,197.5,62.40000000000001,0.4618800888230941,120.0
663,SAUCES POUR FECULENTS POT AUT FAB AUT MQ BIO PF PESTO VERD 1CT 130G * BIO,MARIANGELA PRUNOTTO PESTO AL BASILICO 130G,MARIANFELA PRUNOTTO,BASILIC,130.0,BIO,0000080761334,133.79999999999998,197.3,63.50000000000003,0.4745889387144995,130.0
664,POUR FECULENTS POT AUT FAB AUT MQ LEGUMES PF BRUSCHETTA 1CT 130G * NON BIO,MONTALBANO BRUSCHETTA AI CARCIOFI 130G,MONTABALNO,"ARTICHAUTS, HUILE DE TOURNESOL",130.0,NON BIO,8005100008835,617.4,196.0,-421.4,-0.6825396825396826,130.0
665,POUR FECULENTS POT AUT FAB CASERTA LEGUMES MF PRIMAVERA 1CT 370G * NON BIO,CASERTA SAUCE PRIMAVERA 370G,CASERTA,"TOMATES, POIVONS",370.0,NON BIO,3051030036160,197.6,189.9,-7.699999999999988,-0.03896761133603234,370.0
666,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF BASILIC 1CT 420G * NON BIO,BATON ROUGE SAUCE TOMATE AU BASILIC 420G,BATON ROUGE,"TOMATE, BASILIC",420.0,NON BIO,3592860012134,216.6,184.6,-31.999999999999968,-0.1477377654662972,420.0
